transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
0x8168291a2b2fd0f699258997c8b9932c2c2d6488f353988519cc3198641cc8ea,3,0x872c67dd383db7b7e9bc1800546f1ae715a0bc0c,0xc1fb01415f08fbd71623aded6ac8ec74f974fdc1,2022-04-17 16:21:26.000000 UTC,12,12,1.0,7,157,173,0.9075144508670521,38,6,0x8168291a2b2fd0f699258997c8b9932c2c2d6488f353988519cc3198641cc8ea,1,1,869,8,18,118984,43,185,1187074,62,24,12,5,5,1921519,44303885974,15406898,1884911,0.0,168,2.0,-0.15772035437842985,-0.7173787166183028,-0.6715243934658391,-1.0255469468485552,-0.9465762513704915,-0.9736228823019355,-1.4248006490608027,-0.7436293003559066,-0.42378432923327275,-0.7743195498775102,1.2811294799283242,-0.361588112294714,-0.6546487012730393,-0.6478353743074822,-1.1076345558179226,-0.7858970753324866,-0.8035595827929121,1.0971070981344406,1.0274461228565313,0.5247374735740182,0.8839813219674194,0.2594043039407071,0.7669187908002366,-0.3278948183981241,0.22977829005153896,1.1954532875068609,-0.0,-0.9658614966653088,0.0034522439585730723,0.3684210526315789,1.5,0.0001008530487036181,0.20430107526881722,4.023255813953488,0.0001322578607080429,0.005780346820809248,0.08333333333333333,1.0,0.14285714285714285,0
0x7b0403e9122501acd5809841dfa961512ac0a731c6e6648c359fa36d3dacf4d0,8,0x9a56b6f330e60ba0a6f882ed54d8802b0c098c36,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-20 21:43:49.000000 UTC,173,173,1.0,66,67,72,0.9305555555555556,23,173,0x7b0403e9122501acd5809841dfa961512ac0a731c6e6648c359fa36d3dacf4d0,1,1,284,24,126,817660,20,188,1207315,28,10,11,4,5,771952,55766900090,13317621,753306,0.0,68,2.0,1.6424671386995107,0.22613669454711485,0.1848815379279851,0.8340543832355148,-0.9622917449248902,-0.9911288920841596,-1.5246198268818243,1.833281763542376,-0.42378432923327275,-0.7743195498775102,-0.41020565456170166,-0.11584276193054265,0.4010581566544947,0.40830320134318826,-1.1935092420115672,-0.7753492619367299,-0.7921938682035132,-0.3987547000730946,-0.5297690311310946,0.10265216676235345,0.22124560832933154,0.2594043039407071,-0.34480980209221784,-0.0583783904128976,-0.03577727390918983,-0.35053234560566643,-0.0,-0.983232497507572,0.028169014084507043,0.5196850393700787,7.208333333333333,0.00021157912631273841,0.12169312169312169,3.6,5.549499882383734e-05,0.013888888888888888,0.005780346820809248,1.0,0.015151515151515152,0
0x92c0da3c393f5e6be641f2ca3db414939e854413c59ca3ab7f2b35c1f516f6f2,3,0x0d217555be6dbcfa12bea88c9120e5deb8efb7ca,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-29 05:03:39.000000 UTC,222,222,1.0,75,8,8,1.0,1,222,0x92c0da3c393f5e6be641f2ca3db414939e854413c59ca3ab7f2b35c1f516f6f2,1,1,61,29,135,870477,4,0,881,10,6,10,2,4,295846,36528266499,5418085,284629,7.5e+17,7,2.0,-0.15772035437842985,0.5132935588148507,0.44552682139567074,1.1177223827398646,-0.9725941240327738,-1.0022218091738857,-1.6710212876859891,2.5893814170215124,-0.42378432923327275,-0.7743195498775102,-1.0549368254869593,-0.0390473399417391,0.48903372814845586,0.4881428854745188,-1.2532481541462765,-1.4363455680708217,-1.4696299886988833,-1.1906815344182604,-0.9746876465561305,-0.3194331400493114,-1.1042258189468441,-0.5468194012646824,-0.8052446035850015,-0.5107138540433178,-1.0398402763296826,-0.9908334299683902,-0.0,-0.9938288080213525,0.04918032786885246,0.5514705882352942,7.655172413793103,0.0002550322926024552,1.0,2.0,0.009070294784580499,0.125,0.0045045045045045045,1.0,0.013333333333333334,0
0x4a4a06317a4c833b8e31565c877ac77c092de51de27c24f921be16950b644a54,3,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0xd74126a40baa09859bdae646cb22c407cd07f656,2022-04-06 02:18:00.000000 UTC,70,70,1.0,16,14509,14510,0.9999310820124052,286,28,0x4a4a06317a4c833b8e31565c877ac77c092de51de27c24f921be16950b644a54,31,9,391,14,21,129426,336,290,1860228,38,13,12,4,5,992887,80174508933,8282080,978368,0.0,14457,2.0,-0.15772035437842985,-0.37747875483200327,-0.3630054865040888,-0.7418789473442056,1.559521120770948,1.5113638726262522,0.22554309091342004,-0.40415598654894724,0.590478960544119,0.393998494610038,-0.10085033936438068,-0.26943360590814974,-0.6253235107750523,-0.6320509491849013,-0.013665727351057385,-0.41672360648099926,-0.42557053883697227,0.041204652340886355,-0.19608006956231763,0.5247374735740182,0.22124560832933154,0.2594043039407071,-0.13114695628097375,0.515489135567386,-0.6758149185596466,-0.04305525018847438,-0.0,1.5162808136856714,0.0076726342710997444,0.7272727272727273,5.0,0.0005408454186529858,0.9828178694158075,43.18452380952381,0.0077995773638621915,0.0021364576154376293,0.44285714285714284,3.4444444444444446,0.5625,0
0x4c29f998296c0dde4fb52771c98a12062909f716839d8097fdd0e6deb9faa9cc,3,0x40c839b831c90173dc7fbce49a25274a4688ddd9,0x293e43b18f2e42c436fc44b81ee34a68fa2237db,2022-02-09 00:23:00.000000 UTC,12,12,1.0,12,3846,4294,0.895668374476013,339,5,0x4c29f998296c0dde4fb52771c98a12062909f716839d8097fdd0e6deb9faa9cc,12,12,638,1,77,489434,486,510,3285959,60,21,12,4,5,1514738,123237179197,6959672,1470087,0.0,4180,2.0,-0.15772035437842985,-0.7173787166183028,-0.6715243934658391,-0.8679536137905832,-0.3024156322351954,-0.2593430178212867,0.5782375192143628,-0.7590599055289502,-0.05188778964822908,0.8321177612928685,0.6132689396425192,-0.4691017030790389,-0.07791995481262723,-0.08785258493187623,0.5463865739118429,0.35678270920783156,0.375005106005584,1.0091152276516444,0.6937571612877543,0.5247374735740182,0.22124560832933154,0.2594043039407071,0.3735271322493339,1.5279712760943873,-0.8438983283833221,0.6287255474648223,-0.0,-0.2689369428737116,0.004702194357366771,0.15384615384615385,12.0,2.451806675043673e-05,0.6634050880626223,8.835390946502057,0.0011704342110068291,0.0027945971122496508,1.0,1.0,1.0,0
0xa98b920218b474979d4899bcc826cb2e90c97610256e2b1018bd4a5a37ee59f6,6,0xeb2bb55bfd9802e035d257f6b78a39a663dc6237,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-16 06:34:27.000000 UTC,163,163,1.0,63,19,20,0.95,7,163,0xa98b920218b474979d4899bcc826cb2e90c97610256e2b1018bd4a5a37ee59f6,3,2,226,22,122,787997,10,31,194186,25,7,12,5,5,594567,29762217785,26381299,578692,0.0,18,2.0,0.9223921414683345,0.16753325285982185,0.13168862293457984,0.7394983834007316,-0.9706733414872362,-1.0001418872195622,-1.6310936165575805,1.6789757118119397,-0.35616677658144663,-0.6282797943165667,-0.57789358242567,-0.14656093072606405,0.36195790265717864,0.3634637642227979,-1.2308460620957606,-1.3273514963146682,-1.361085477128124,-0.5307425057972889,-0.8634579926998716,0.5247374735740182,0.8839813219674194,0.2594043039407071,-0.5163561116594096,-0.6697960345691187,1.6246690808304478,-0.5890879682304435,-0.0,-0.9919179979287035,0.02654867256637168,0.5121951219512195,7.409090909090909,0.00020685331688659108,0.21875,2.0,9.784383094645882e-05,0.15,0.018404907975460124,1.5,0.031746031746031744,0
0xf522041f31e27120519b83702327e041a4250cc07947ff29e01423af9e7900f3,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-03-25 00:33:13.000000 UTC,84,84,1.0,44,5251,5727,0.9168849310284617,425,84,0xf522041f31e27120519b83702327e041a4250cc07947ff29e01423af9e7900f3,3,2,61,18,100,645464,531,512,3303523,10,6,10,2,4,246677,47931838312,26897858,236228,4.844782e+18,5651,2.0,-0.15772035437842985,-0.29543393646979305,-0.28853540551332146,0.14064371778043785,-0.057079316191527486,-0.010965671109136838,1.1505341387215529,0.4599579031414947,-0.35616677658144663,-0.6282797943165667,-1.0549368254869593,-0.20799726831710688,0.1469065056719402,0.14800681478812863,0.714402264290713,0.3638145848050027,0.38486763310642885,-1.1906815344182604,-0.9746876465561305,-0.3194331400493114,-1.1042258189468441,-0.5468194012646824,-0.8527951884434126,-0.24259502332296895,1.6903258207285035,-1.0569583150902122,-0.0,-0.013409520484020818,0.04918032786885246,0.43564356435643564,4.666666666666667,0.00013013873718946805,0.8284600389863548,10.785310734463277,0.0015895147121679758,0.0005238344683080147,0.03571428571428571,1.5,0.045454545454545456,0
0x588eb244a90bb1f7bdc661a452f8938e19233d95c63b49fc7add1041505f15d9,3,0x9a6b9f703de8adf7e7dda5dc5fb3256562266525,0xebe0d1cb6a0b8569929e062d67bfbc07608f0a47,2022-03-20 02:13:40.000000 UTC,85,85,1.0,48,831,853,0.9742086752637749,259,9,0x588eb244a90bb1f7bdc661a452f8938e19233d95c63b49fc7add1041505f15d9,4,4,255,24,103,660063,200,1607,9994527,24,10,12,6,5,665630,17229544827,1942271,648645,0.0,793,2.0,-0.15772035437842985,-0.2895735923010637,-0.28321611401398095,0.2667183842268155,-0.8288846663075505,-0.855760638223595,0.04586857083558127,-0.6973374848367758,-0.32235800025553357,-0.3362002831946796,-0.49404961849368584,-0.11584276193054265,0.17623169616992726,0.17007507971482447,-0.5214464804960869,4.213766474256229,4.1419963214383255,-0.574738441038687,-0.5297690311310946,0.5247374735740182,1.546717035605507,0.2594043039407071,-0.44763217560634233,-0.9644620983605386,-1.48163030560421,-0.4935189905455441,-0.0,-0.8572927414011642,0.011764705882352941,0.46153846153846156,3.5416666666666665,0.0001287753914771901,0.16106965174129353,4.265,8.314549721607664e-05,0.004689331770222743,0.047058823529411764,1.0,0.08333333333333333,0
0x800fe57d8f10138b238b615b0f0739c55b1579386c50f49ced5bbb2d98a2b764,3,0xe96664029ad91b2d9928bbcab585450f78eff8cc,0x8d68d8301fe02654791e6ef5e9ec240865bb79cd,2022-04-30 06:12:54.000000 UTC,252,254,0.9921259842519685,39,55,55,1.0,30,51,0x800fe57d8f10138b238b615b0f0739c55b1579386c50f49ced5bbb2d98a2b764,2,1,218,44,44,276925,22,264,1690128,20,9,11,4,5,508022,27991757872,6550242,493281,0.0,36,2.0,-0.15772035437842985,0.6891038838767297,0.6157441493745675,-0.016949615277534188,-0.9643871440654767,-0.9940754481861181,-1.4780375438986808,-0.0492520675689443,-0.3899755529073597,-0.7743195498775102,-0.6010229517862173,0.1913389260246715,-0.4004970502904849,-0.4090872524643925,-1.1860418779947286,-0.5081379892442247,-0.5210849922561087,-0.7507221820042793,-0.6409986849873536,0.10265216676235345,0.22124560832933154,0.2594043039407071,-0.6000524521701215,-0.7114227853358971,-0.8959385387299833,-0.7057754863218041,-0.0,-0.9887912177770962,0.013761467889908258,0.8666666666666667,5.7727272727272725,0.0009099903945458353,0.11320754716981132,2.5,3.254189473111224e-05,0.03636363636363636,0.007874015748031496,2.0,0.02564102564102564,0
0x0275bdf6a228429f16dd8783a9622a1fa817c999e51f05d73141306117719240,1,0x2cc5f95d7fe51e92e351eb86648b0297cbb16f47,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-03-27 15:53:30.000000 UTC,90,90,1.0,46,93,96,0.96875,19,90,0x0275bdf6a228429f16dd8783a9622a1fa817c999e51f05d73141306117719240,6,5,33,18,102,662436,24,118,759110,10,5,5,1,4,182446,40942375588,4862690,173001,1.0008652e+19,84,2.0,-0.8777953516096061,-0.26027187145741726,-0.25661965651727836,0.20368105100362668,-0.9577517134536195,-0.9869690481755123,-1.5512382743007633,0.5525415341797564,-0.25474044760370745,-0.1901605276337361,-1.1358896182488751,-0.20799726831710688,0.16645663267059824,0.17366217421931443,-1.1785745139778898,-1.0214649078377216,-1.043869680047864,-1.1906815344182604,-1.0859173004123894,-2.4298596741076355,-1.766961532584932,-0.5468194012646824,-0.9149120022090089,-0.4069300758532638,-1.110433229033402,-1.1433383095448195,0.0,-0.9804531373728099,0.030303030303030304,0.44660194174757284,5.0,0.00013586197630869047,0.15966386554621848,4.0,0.00012251172753391796,0.0625,0.06666666666666667,1.2,0.10869565217391304,0
0xc17f08350b2bc3ccedf21a3bf19574f3df6b0b02c2917ee8d9ad16a84abd0ff7,3,0x82e8936b187d83fd6eb2b7dab5b19556e9deff1c,0xf0a6b4f7f26f6188d821cfbc69a31fb0bbb9702f,2022-03-05 19:48:32.000000 UTC,100,103,0.970873786407767,44,8814,9393,0.9383583519642287,448,6,0xc17f08350b2bc3ccedf21a3bf19574f3df6b0b02c2917ee8d9ad16a84abd0ff7,4,4,442,18,101,650157,1054,555,3589128,39,13,12,4,5,990554,33628786172,14315374,968493,0.0,9306,2.0,-0.15772035437842985,-0.20166842977012422,-0.18746886702585155,0.14064371778043785,0.5650796119676105,0.62445048593674,1.3035902113804527,-0.7436293003559066,-0.32235800025553357,-0.3362002831946796,0.04659939030910876,-0.20799726831710688,0.1566815691712692,0.15510088748495604,2.667117954694025,0.5149999101441833,0.5452403871850442,0.08520058758228445,-0.19608006956231763,0.5247374735740182,0.22124560832933154,0.2594043039407071,-0.1334031647553107,-0.5788859397476984,0.09104117123164551,-0.0565463607146617,-0.0,0.621500560300697,0.006787330316742082,0.43137254901960786,5.722222222222222,0.00015380876648445454,0.8057553956834532,8.911764705882353,0.002455749013200696,0.00042584903651655487,0.038834951456310676,1.0,0.09090909090909091,0
0x3d81a43d284e6659d2d15aa5470bde6241e419140f0978c69a5e331836d044a1,3,0x872c67dd383db7b7e9bc1800546f1ae715a0bc0c,0x8922c1147e141c055fddfc0ed5a119f3378c8ef8,2022-03-03 01:20:00.000000 UTC,89,89,1.0,43,72,85,0.8470588235294118,20,6,0x3d81a43d284e6659d2d15aa5470bde6241e419140f0978c69a5e331836d044a1,1,1,535,14,87,561963,27,140,894304,39,14,12,5,5,1231269,45636010685,14358780,1205446,0.0,81,2.0,-0.15772035437842985,-0.26613221562614653,-0.2619389480166189,0.10912505116884345,-0.9614186619496459,-0.988875643300309,-1.5445836624460285,-0.7436293003559066,-0.42378432923327275,-0.7743195498775102,0.31547830912547187,-0.26943360590814974,0.019830680180662957,0.02178432080607309,-1.1673734679526317,-0.9441142762688385,-0.9679556235190766,0.08520058758228445,-0.08485041570605864,0.5247374735740182,0.8839813219674194,0.2594043039407071,0.09938861531327788,-0.296574129955593,0.09655824953637934,0.26717608105867147,-0.0,-0.9809742673980778,0.005607476635514018,0.48863636363636365,6.357142857142857,0.000158373134222121,0.14184397163120568,3.1481481481481484,8.050944588255684e-05,0.011764705882352941,0.011235955056179775,1.0,0.023255813953488372,0
0xee6400e7833006f1df1ad558f58ded63c4dbb8192fa73bf754312d0c49c43ce8,3,0x40c839b831c90173dc7fbce49a25274a4688ddd9,0xd74126a40baa09859bdae646cb22c407cd07f656,2022-04-13 16:42:38.000000 UTC,110,110,1.0,23,4317,4793,0.9006885040684331,385,45,0xee6400e7833006f1df1ad558f58ded63c4dbb8192fa73bf754312d0c49c43ce8,9,7,1200,16,28,178049,557,573,3695602,88,38,12,4,5,2616454,55082536584,13191438,2568988,0.0,4673,2.0,-0.15772035437842985,-0.1430649880828312,-0.15023382653046788,-0.5212482810630448,-0.2201712159671758,-0.17285292988732803,0.8843496645321621,-0.14183569860720593,-0.15331411862596825,0.10191898348815095,2.2381071372209713,-0.2387154371126283,-0.5568980662797491,-0.5585510351133395,0.8114779965096156,0.578286790518724,0.6050276059584077,2.2410014144107913,2.584661276844157,0.5247374735740182,0.22124560832933154,0.2594043039407071,1.4389797578441041,-0.0744690281556459,-0.05181564398996737,2.1300313548914325,-0.0,-0.18329790872135435,0.0025,0.7931034482758621,6.875,0.0006178039876439202,0.6707317073170732,8.605026929982047,0.0011681449549640478,0.0018777383684539955,0.08181818181818182,1.2857142857142858,0.30434782608695654,0
0xe5638b55372ca07005973b04bbafd7071e2cade1659ea13aa119c2a900262913,3,0x872c67dd383db7b7e9bc1800546f1ae715a0bc0c,0xebe0d1cb6a0b8569929e062d67bfbc07608f0a47,2022-04-01 10:54:09.000000 UTC,131,132,0.9924242424242424,59,135,151,0.8940397350993378,33,21,0xe5638b55372ca07005973b04bbafd7071e2cade1659ea13aa119c2a900262913,2,2,800,38,115,739447,39,169,1083193,60,22,12,5,5,1717135,37848751040,5092146,1683720,0.0,148,2.0,-0.15772035437842985,-0.019997760539515838,-0.03320941354497637,0.613423716954354,-0.9504178164615668,-0.9774360725515289,-1.4580737083344766,-0.5121702227602525,-0.3899755529073597,-0.6282797943165667,1.0816386691936033,0.09918441963810727,0.2935324581618755,0.2900741990340122,-1.1225692838516,-0.8421520801098562,-0.8618907817090398,1.0091152276516444,0.8049868151440133,0.5247374735740182,0.8839813219674194,0.2594043039407071,0.5692621629310203,-0.479666847287627,-1.0812684426100734,0.9205884755702377,-0.0,-0.9693356968337614,0.00375,0.5086206896551724,3.473684210526316,0.00017715917819779078,0.19411764705882353,3.871794871794872,0.00012463141413264844,0.013245033112582781,0.015151515151515152,1.0,0.03389830508474576,0
0x6c8401b48d3096f0b4b6e2772c13d8b0b85861dae9c97aebc7ca623e67923399,3,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0x8922c1147e141c055fddfc0ed5a119f3378c8ef8,2022-04-09 05:15:12.000000 UTC,101,101,1.0,53,14791,14792,0.9999323958896701,289,8,0x6c8401b48d3096f0b4b6e2772c13d8b0b85861dae9c97aebc7ca623e67923399,2,2,665,18,124,800527,344,293,1880184,52,18,12,5,5,1450725,49579589519,8504208,1421473,0.0,14734,2.0,-0.15772035437842985,-0.1958080856013949,-0.1981074500245326,0.42431171728478756,1.6087630005747304,1.5602420385528581,0.24550692647762434,-0.7127680900098193,-0.3899755529073597,-0.6282797943165667,0.6913305612343665,-0.20799726831710688,0.38150802965583663,0.38240446971848246,0.016203728716297293,-0.4061757930852425,-0.41436485728240263,0.6571477457204596,0.3600681997189773,0.5247374735740182,0.8839813219674194,0.2594043039407071,0.31162114293611887,-0.2038533786713132,-0.6475815505995969,0.562309664212157,-0.0,1.5643984860187403,0.004511278195488722,0.424,5.611111111111111,0.00012616672995822758,0.9829931972789115,43.0,0.007866779066953518,0.00013520822065981613,0.019801980198019802,1.0,0.03773584905660377,0
0x4d1e67347360b4e741e1d3a6c7930be2c9365ba0c35e6dd081a618e260c09db4,3,0xd409cea9dd8db30504168063953ce1fa20748cab,0x0c37109ad5133fe665878f68a90e4eb78e1b8c3a,2022-02-06 20:50:02.000000 UTC,3,3,1.0,3,782,827,0.9455864570737605,104,2,0x4d1e67347360b4e741e1d3a6c7930be2c9365ba0c35e6dd081a618e260c09db4,3,3,567,1,60,389225,133,267,1713594,56,17,12,5,5,2004105,116415049495,15507727,1299008,0.0,819,2.0,-0.15772035437842985,-0.7701218141368665,-0.7193980169599039,-1.1516216132949328,-0.8374408794649453,-0.8602671357912962,-0.9855962666483079,-0.8053517210480811,-0.35616677658144663,-0.4822400387556231,0.4079957865676613,-0.4691017030790389,-0.24409603430122057,-0.23933136841288608,-0.7716031750601824,-0.49759017584846793,-0.5079083775357474,0.8331314866860521,0.24883854586271834,0.5247374735740182,0.8839813219674194,0.2594043039407071,0.8467864432055476,1.3675705289672817,0.24259406410093326,0.3949994008613184,-0.0,-0.8527762811821757,0.005291005291005291,0.04918032786885246,3.0,7.707604322424504e-06,0.3880597014925373,6.2180451127819545,0.0004563505379042306,0.0036275695284159614,1.0,1.0,1.0,0
0x1c5409ba02e9f7a61b00f272973ba91dc1620372533e243836a4a1f99d69484e,3,0x40c839b831c90173dc7fbce49a25274a4688ddd9,0x3a0135418db6f9428fe669ee1162a1450612c33c,2022-04-20 23:46:41.000000 UTC,62,68,0.9117647058823529,28,4385,4863,0.90170676537117,390,10,0x1c5409ba02e9f7a61b00f272973ba91dc1620372533e243836a4a1f99d69484e,5,3,1211,12,70,455299,564,580,3742356,88,39,12,4,5,2608625,76847008839,24467712,2561208,0.0,4740,2.0,-0.15772035437842985,-0.4243615081818377,-0.37364406950276985,-0.3636549480050727,-0.20829728750385235,-0.16072005182044005,0.917622723805836,-0.6819068796637322,-0.2885492239296205,-0.4822400387556231,2.269910020091724,-0.30015177470367116,-0.14634539930793036,-0.13945202484370323,0.8376137705685509,0.6028983551088232,0.6312808849422895,2.2410014144107913,2.695890930700416,0.5247374735740182,0.22124560832933154,0.2594043039407071,1.4314084521666144,0.4372535222827774,1.3814444270516912,2.1194024090794086,-0.0,-0.17165933815703804,0.002477291494632535,0.39436619718309857,5.666666666666667,0.00013617395124094003,0.6712564543889845,8.622340425531915,0.0011717214578940492,0.0010281719103434094,0.07352941176470588,1.6666666666666667,0.10714285714285714,0
0xd03031e7283662f8107c26b773b0e3ef514ae921e5703d880d18085abc98891a,3,0x01ebce016681d076667bdb823ebe1f76830da6fa,0xd74126a40baa09859bdae646cb22c407cd07f656,2022-04-29 11:17:36.000000 UTC,174,174,1.0,38,5681,6006,0.9458874458874459,229,64,0xd03031e7283662f8107c26b773b0e3ef514ae921e5703d880d18085abc98891a,10,8,481,21,44,278646,377,328,2103510,41,14,12,4,5,1105176,33786709582,26958168,1081324,0.0,5903,2.0,-0.15772035437842985,0.23199703871584415,0.1902008294273256,-0.0484682818891286,0.01800581967948833,0.037392514328888155,-0.1537697848064618,0.1513457996806226,-0.1195053423000552,0.2479587390490945,0.15935506594177715,-0.16192001512382476,-0.4004970502904849,-0.40648573976223185,0.13941523499413536,-0.28311797013474665,-0.28896297119020947,0.17319245806508063,-0.08485041570605864,0.5247374735740182,0.22124560832933154,0.2594043039407071,-0.022553988696395556,-0.5751728715330272,1.6979914658595567,0.09760204351624889,-0.0,0.0303654016384823,0.006237006237006237,0.8444444444444444,8.285714285714286,0.0006244459836280312,0.6960486322188449,15.931034482758621,0.002700722744021781,0.001665001665001665,0.05747126436781609,1.25,0.21052631578947367,0
0x0186af5c07ddd2b456b163ac0c83cc228439bd6a3bc2c3cc3efa0e788235f0d9,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x70570d2bbfa62aad8e1597225a944ef363530730,2022-03-28 17:31:55.000000 UTC,43,44,0.9772727272727273,17,5387,5876,0.9167801225323349,428,4,0x0186af5c07ddd2b456b163ac0c83cc228439bd6a3bc2c3cc3efa0e788235f0d9,2,2,426,9,112,722924,556,515,3327294,41,13,12,5,5,1035765,117770951359,12320290,1012997,0.0,5799,2.0,-0.15772035437842985,-0.5357080473876944,-0.5013070654869424,-0.7103602807326111,-0.033331459264880625,0.014860026490381886,1.1704979742857573,-0.7744905107019938,-0.3899755529073597,-0.6282797943165667,0.00034065158801403143,-0.34622902789695326,0.2642072676638884,0.2650975608133262,0.8077443145011963,0.3743623982007595,0.39821551125002846,0.17319245806508063,-0.19608006956231763,0.5247374735740182,0.8839813219674194,0.2594043039407071,-0.08968030091765639,1.3994502617658058,-0.16254208114179597,0.00425448818229432,-0.0,0.012299560762528632,0.007042253521126761,0.1504424778761062,4.888888888888889,5.948058235639935e-05,0.8294573643410853,10.568345323741006,0.001619032878058603,0.0003403675970047651,0.045454545454545456,1.0,0.11764705882352941,0
