transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0x7aafe58d1bf2bf8232c9b3dcddae7fc4eced2549ba4f3b9ad2b0a32ef0c8eb55,1,0xb90a59f77315f6ffa221e3320dacfbe32d72487c,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 10:20:30.000000 UTC,15384,19766,0.7783061823332996,31,4603,4614,0.9976159514521022,295,927,59,21,4,1935,30,191289,742,326,2112777,4,2.0,1.0,1,2,126471,42000000000,8806986,84314,0,4555,-1.0
0x947dd138e8ad0ddde246d4a62b28cc97b997bdf0e19d66d43ec1f86d0efaf4cc,1,0xfec2722be3c246d6c82b0740be5dcc87493ae17e,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-15 19:09:36.000000 UTC,14602,18908,0.7722657076369791,26,29,29,1.0,14,69,2,2,4,1882,25,161785,7,154,996269,4,2.0,1.0,1,2,163809,40000000000,8589607,109206,0,17,-1.0
0x39cb88af73210274207fc32aa3ca60c2040c3de852bb32341542745667218a5b,1,0x5306eb30e2fbba6ab2f5a79727732111ffb8629d,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-15 18:19:36.000000 UTC,14599,18905,0.7722295688971171,26,26,33,0.7878787878787878,7,66,17,5,5,1882,25,161569,7,12,75899,4,3.0,1.0,1,2,190606,47300000000,7818517,97071,0,27,-1.0
0x6857dffeadb1a4b063110a9f4d0fcb96479f3fff10b2a8f7deaf8400990bf5d0,1,0x7d5af21e6991c9cb578fff5f15ecd5be5b6ad4d5,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-18 10:03:24.000000 UTC,15010,19360,0.7753099173553719,29,60,61,0.9836065573770492,22,521,11,5,4,1909,28,178419,22,167,1081262,4,2.0,1.0,1,2,126471,16000001459,14525720,84314,0,54,-1.0
0xf6a758b9f8daa1312eeb23bf8aca65dc14be34e966cddd97240731b71071f67d,1,0xb2f2985f68c08b8826ecfab4df742eb15bd2775b,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-16 14:18:39.000000 UTC,14743,19060,0.773504721930745,27,50,51,0.980392156862745,10,221,9,4,5,1894,26,166858,19,21,133514,4,3.0,1.0,1,2,170881,40000000000,14000770,85592,0,42,-1.0
0x3a2e5e85fa7013d128529d155c70c2c2f55d3804ff44b4c18b1d23e084e97a80,1,0xa85050eaa6c648a06149d32d3fa25fd8ea1fedad,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-17 06:30:09.000000 UTC,14810,19141,0.773731779948801,28,22,22,1.0,7,302,1,1,3,1897,27,171163,7,25,156462,3,1.0,1.0,1,1,212320,16000000000,14149026,141547,0,11,-1.0
0x43fbf95da537f89ae985a985518c18f55e4b12280f922c2b690f3d60e88e43cc,1,0xcbe7b755a6a5943cf64a8b02bbc4f7663067acb9,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-17 15:43:04.000000 UTC,14888,19223,0.7744888935129792,28,817,820,0.996341463414634,47,384,188,27,4,1903,27,173587,41,53,341987,4,2.0,1.0,1,2,138159,21000000000,13924947,92106,0,804,-1.0
0xa678b9469be75f8e8e236d1655131d2103d42647397256607acefaa55fc544b3,1,0xb2f2985f68c08b8826ecfab4df742eb15bd2775b,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-18 14:02:59.000000 UTC,15051,19406,0.7755848706585591,29,69,71,0.971830985915493,11,566,11,5,1,1911,28,179484,20,23,146140,2,,,1,0,126471,24000000000,12585070,36277,0,61,-1.0
0x9de443a36823fdd7e23d2086ef7c094912d7c482455a65059dc56554f3a51549,1,0xdc8beec06ce3029bbb6c5e8c0d56d3a25548a1a5,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-16 09:25:32.000000 UTC,14705,19020,0.7731335436382754,27,91,91,1.0,13,181,1,1,3,1892,26,165544,19,178,1152511,3,1.0,1.0,1,1,200000,40000000000,7171134,104573,0,85,-1.0
0x0d95e60109d541cdeb974b88e48a5ec8b1aeb01b898dd306dc97225cf103ea79,1,0xf5485435cd73555ed03c7914d15fc842dd74c72c,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 08:27:58.000000 UTC,15370,19750,0.7782278481012657,31,156,160,0.975,43,911,25,19,5,1934,30,190809,26,182,1178074,4,3.0,1.0,1,2,175617,19000000000,10291650,87078,0,151,-1.0
0xbf4bebe2bc31286d17567b508d1b3b34bda9c5e243527c3c47e3f0f05ca28d0c,1,0x46abb8f6d84a18a4fe50b8b408716c7c0fc9a296,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-18 22:44:17.000000 UTC,15147,19511,0.7763313002921429,29,40,42,0.9523809523809524,22,672,9,4,5,1915,28,181816,8,115,743893,4,3.0,1.0,1,2,183406,17000000000,13847458,92271,0,37,-1.0
0xc6d9d350cee2f58cacbe78fe057c148c8cc29f365fa1de2821bfea52d3404ee7,1,0x74189c2f4edd25b2a3e3678497728bf6f08be766,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-16 13:08:55.000000 UTC,14730,19047,0.773350133879351,27,340,353,0.963172804532578,68,208,118,23,4,1894,26,166547,27,175,1131422,4,2.0,1.0,1,2,126471,50000000000,8876504,84314,0,326,-1.0
0xd5895d00b4dd0c7ca2e3fe9b2a66a407b7cb8698bf6afc117f6ef87f0af7fed4,1,0x9605c837f9b92d09b2742d8a8e376fbe2b4cec16,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 15:45:33.000000 UTC,15410,19796,0.7784400889068499,31,42,44,0.9545454545454544,15,957,12,6,4,1935,30,192780,12,82,525852,4,2.0,1.0,1,2,126453,26000000000,10978153,84302,0,39,-1.0
0xd94d6ad2291d94f72ceac786eacb03b6b7080ad4a22225944615c6a666619ead,1,0x9ab395b049105b5ac305d961b3a059e12273b3dc,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-17 12:59:49.000000 UTC,14849,19184,0.7740304420350292,28,308,364,0.8461538461538461,45,345,207,23,4,1902,27,172832,23,124,801165,4,2.0,1.0,1,2,126471,25000000000,13344428,84314,0,357,-1.0
0xfdd6ef77dc5eda86eebfe94f5b047cb02eae53bdf44c4a4cadf0b6c62b47a86b,1,0xbc9f7e7f78a43fc1b75a97fe8ce412c8c2ffc968,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-19 03:59:00.000000 UTC,15178,19542,0.776686111963975,30,254,263,0.9657794676806084,50,703,3,2,5,1917,29,183214,67,167,1077436,4,3.0,1.0,1,2,153495,18000000000,3710369,87330,0,213,-1.0
